dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_gate_d,n_test_e,ttt_loss,ttt_steps,ttt_lr,ttt_update_ran,ttt_gate_passed,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,gate_baseline_accuracy,gate_adapted_accuracy,gate_accuracy_delta,gate_baseline_loss,gate_adapted_loss,gate_loss_delta,ttt_gate_threshold,ttt_gate_reason
Gender_Gap_in_Spanish_WP,/home/crc00006699/zh/tabiclv2/data178/Gender_Gap_in_Spanish_WP,multiclass,3796,760,950,13,3,0.6052631578947368,3.657993078231812,1.0107643604278564,ok,,3796,2130,1097,569,950,0.6570246815681458,10,4.6125236243355895e-05,True,False,False,1.879216194152832,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6045694200351494,0.6045694200351494,0.0,0.8206722677232124,0.8326968789527313,0.0120246112295188,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
IBM_HR_Analytics_Employee_Attrition_and_Performance,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,0.8639455782312925,2.5494182109832764,0.4340641498565674,ok,,1176,660,340,176,294,0.1098014041781425,10,4.6125236243355895e-05,True,False,False,0.8594076633453369,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8920454545454546,0.8863636363636364,-0.0056818181818182,0.2860030629765052,0.3001343270345355,0.0141312640580302,0.0,Gate rejected: gate_accuracy_delta=-0.005682 <= threshold=0.000000
JapaneseVowels,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels,multiclass,7968,1594,1993,14,9,0.9989964877069744,8.614013195037842,2.592155933380127,ok,,7968,4472,2302,1194,1993,6.296435458352789e-05,10,4.6125236243355895e-05,True,False,False,5.293580293655396,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9958123953098827,0.9958123953098827,0.0,0.0177787594910164,0.0267632969427957,0.0089845374517792,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
MagicTelescope,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope,binclass,15216,3044,3804,9,2,0.8848580441640379,20.403868913650516,5.951103687286377,ok,,15216,8539,4397,2280,3804,0.2828045189380646,10,4.6125236243355895e-05,True,False,False,14.311588764190674,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.887719298245614,0.8824561403508772,-0.0052631578947368,0.2835874070453141,0.2846746660946826,0.0010872590493685,0.0,Gate rejected: gate_accuracy_delta=-0.005263 <= threshold=0.000000
National_Health_and_Nutrition_Health_Survey,/home/crc00006699/zh/tabiclv2/data178/National_Health_and_Nutrition_Health_Survey,binclass,1822,365,456,7,2,0.8442982456140351,2.1165945529937744,0.3579151630401611,ok,,1822,1022,527,273,456,0.4044946432113647,10,4.6125236243355895e-05,True,True,True,0.885124683380127,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8498168498168498,0.8534798534798534,0.0036630036630036,0.3475276044419625,0.3428115976019278,-0.0047160068400347,0.0,Gate passed: gate_accuracy_delta=0.003663 > threshold=0.000000
Pima_Indians_Diabetes_Database,/home/crc00006699/zh/tabiclv2/data178/Pima_Indians_Diabetes_Database,binclass,614,123,154,8,2,0.7467532467532467,1.6638047695159912,0.277540922164917,ok,,614,345,177,92,154,0.2531342208385467,10,4.6125236243355895e-05,True,False,False,0.687950611114502,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7282608695652174,0.717391304347826,-0.0108695652173913,0.5563177479590852,0.5575401620588988,0.0012224140998136,0.0,Gate rejected: gate_accuracy_delta=-0.010870 <= threshold=0.000000
QSAR_biodegradation,/home/crc00006699/zh/tabiclv2/data178/QSAR_biodegradation,binclass,843,169,211,41,2,0.8862559241706162,2.390226364135742,0.6540417671203613,ok,,843,473,244,126,211,0.0004124748811591,10,4.6125236243355895e-05,True,False,False,0.8158555030822754,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8809523809523809,0.8809523809523809,0.0,0.3172154007844309,0.3962187814513169,0.079003380666886,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Satellite,/home/crc00006699/zh/tabiclv2/data178/Satellite,binclass,4080,816,1020,36,2,0.9931372549019608,5.033787488937378,1.6787347793579102,ok,,4080,2290,1179,611,1020,0.047961551696062,10,4.6125236243355895e-05,True,False,False,2.3753230571746826,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9967266775777414,0.9967266775777414,0.0,0.0093964060233669,0.0104813465921796,0.0010849405688126,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
Water_Quality_and_Potability,/home/crc00006699/zh/tabiclv2/data178/Water_Quality_and_Potability,binclass,2620,524,656,8,2,0.6417682926829268,2.652280807495117,0.6025774478912354,ok,,2620,1470,757,393,656,0.6566247940063477,10,4.6125236243355895e-05,True,False,False,1.2839057445526123,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.6412213740458015,0.638676844783715,-0.0025445292620864,0.6415718220281953,0.6422201664481415,0.0006483444199462,0.0,Gate rejected: gate_accuracy_delta=-0.002545 <= threshold=0.000000
accelerometer,/home/crc00006699/zh/tabiclv2/data178/accelerometer,multiclass,0,0,0,0,0,,0.0,0.0,fail,"RuntimeError: CUDA error: invalid configuration argument
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.
",0,0,0,0,0,,0,,False,False,False,0.0,,,,,,,,,,
ada_prior,/home/crc00006699/zh/tabiclv2/data178/ada_prior,binclass,3649,730,913,14,2,0.8400876232201533,3.5669925212860107,0.9709115028381348,ok,,3649,2048,1054,547,913,0.2817519605159759,10,4.6125236243355895e-05,True,True,True,1.8377375602722168,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8336380255941499,0.8409506398537477,0.0073126142595978,0.3622299446221668,0.3582123447814596,-0.0040175998407071,0.0,Gate passed: gate_accuracy_delta=0.007313 > threshold=0.000000
allrep,/home/crc00006699/zh/tabiclv2/data178/allrep,multiclass,3017,604,755,29,4,0.9854304635761588,3.3745217323303223,1.0217678546905518,ok,,3017,1693,872,452,755,0.0459219738841056,10,4.6125236243355895e-05,True,True,True,1.731906175613403,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9756637168141592,0.9778761061946902,0.0022123893805309,0.046779298868954,0.0478416004574575,0.0010623015885034,0.0,Gate passed: gate_accuracy_delta=0.002212 > threshold=0.000000
autoUniv-au4-2500,/home/crc00006699/zh/tabiclv2/data178/autoUniv-au4-2500,multiclass,2000,400,500,100,3,0.5,4.468234300613403,1.5121231079101562,ok,,2000,1122,578,300,500,0.8108862042427063,10,4.6125236243355895e-05,True,True,True,1.8616981506347656,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.5166666666666667,0.5266666666666666,0.0099999999999998,0.9063787898929132,0.9065337461445232,0.0001549562516102,0.0,Gate passed: gate_accuracy_delta=0.010000 > threshold=0.000000
banknote_authentication,/home/crc00006699/zh/tabiclv2/data178/banknote_authentication,binclass,1097,220,275,4,2,0.5490909090909091,1.633873701095581,0.1173396110534668,ok,,1097,616,317,164,275,0.4368326067924499,10,4.6125236243355895e-05,True,False,False,0.7070882320404053,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.573170731707317,0.5609756097560976,-0.0121951219512194,0.6867865767918423,0.7261781150276045,0.0393915382357622,0.0,Gate rejected: gate_accuracy_delta=-0.012195 <= threshold=0.000000
churn,/home/crc00006699/zh/tabiclv2/data178/churn,binclass,4000,800,1000,20,2,0.952,4.216193437576294,1.257493495941162,ok,,4000,2245,1156,599,1000,0.2068879455327987,10,4.6125236243355895e-05,True,False,False,2.080200672149658,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9532554257095158,0.9482470784641068,-0.0050083472454089,0.1752029116620417,0.1746274296820554,-0.0005754819799862,0.0,Gate rejected: gate_accuracy_delta=-0.005008 <= threshold=0.000000
compass,/home/crc00006699/zh/tabiclv2/data178/compass,binclass,13315,2663,3329,17,2,0.8260738960648843,17.31007194519043,5.280131101608276,ok,,13315,7472,3848,1995,3329,0.3674140274524688,10,4.6125236243355895e-05,True,True,True,11.714900493621826,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7914786967418547,0.7994987468671679,0.0080200501253132,0.4265195941580845,0.4188419548739632,-0.0076776392841212,0.0,Gate passed: gate_accuracy_delta=0.008020 > threshold=0.000000
customer_satisfaction_in_airline,/home/crc00006699/zh/tabiclv2/data178/customer_satisfaction_in_airline,binclass,0,0,0,0,0,,0.0,0.0,fail,"RuntimeError: CUDA error: invalid configuration argument
CUDA kernel errors might be asynchronously reported at some other API call, so the stacktrace below might be incorrect.
For debugging consider passing CUDA_LAUNCH_BLOCKING=1
Compile with `TORCH_USE_CUDA_DSA` to enable device-side assertions.
",0,0,0,0,0,,0,,False,False,False,0.0,,,,,,,,,,
delta_ailerons,/home/crc00006699/zh/tabiclv2/data178/delta_ailerons,binclass,5703,1141,1426,5,2,0.9488078541374474,4.362123966217041,0.8671784400939941,ok,,5703,3200,1648,855,1426,0.0178317185491323,10,4.6125236243355895e-05,True,True,True,2.934753179550171,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9438596491228072,0.9461988304093568,0.0023391812865496,0.1575451022521831,0.2866922219588425,0.1291471197066593,0.0,Gate passed: gate_accuracy_delta=0.002339 > threshold=0.000000
drug_consumption,/home/crc00006699/zh/tabiclv2/data178/drug_consumption,multiclass,1507,302,377,12,7,0.3527851458885941,2.149566173553467,0.3704404830932617,ok,,1507,846,435,226,377,1.024460792541504,10,4.6125236243355895e-05,True,True,True,0.9325323104858398,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.4026548672566372,0.4070796460176991,0.0044247787610619,1.5096175016037947,1.5269953733523012,0.0173778717485064,0.0,Gate passed: gate_accuracy_delta=0.004425 > threshold=0.000000
electricity,/home/crc00006699/zh/tabiclv2/data178/electricity,binclass,36249,7250,9063,8,2,0.9052190223987642,88.72634243965149,23.971365928649902,ok,,36249,20342,10475,5432,9063,0.2020621746778488,10,4.6125236243355895e-05,True,True,True,69.46787190437317,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8856774668630338,0.8882547864506627,0.0025773195876288,0.2667753874246146,0.2708792101921101,0.0041038227674954,0.0,Gate passed: gate_accuracy_delta=0.002577 > threshold=0.000000
eye_movements_bin,/home/crc00006699/zh/tabiclv2/data178/eye_movements_bin,binclass,6086,1218,1522,20,2,0.6254927726675427,6.461415529251099,2.080594778060913,ok,,6086,3415,1759,912,1522,0.6496586203575134,10,4.6125236243355895e-05,True,False,False,3.4975125789642334,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.606359649122807,0.6052631578947368,-0.0010964912280702,0.6587309914162051,0.6540797589717184,-0.0046512324444866,0.0,Gate rejected: gate_accuracy_delta=-0.001096 <= threshold=0.000000
gina_agnostic,/home/crc00006699/zh/tabiclv2/data178/gina_agnostic,binclass,2774,555,694,970,2,0.926512968299712,49.19844603538513,81.14071702957153,ok,,2774,1557,801,416,694,0.4014186859130859,10,4.6125236243355895e-05,True,True,True,21.43562960624695,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.90625,0.9134615384615384,0.0072115384615384,0.2412345742762307,0.2371704604777691,-0.0040641137984615,0.0,Gate passed: gate_accuracy_delta=0.007212 > threshold=0.000000
hill-valley,/home/crc00006699/zh/tabiclv2/data178/hill-valley,binclass,969,194,243,100,2,0.9300411522633744,3.088263988494873,0.7934417724609375,ok,,969,544,280,145,243,0.6203546524047852,10,4.6125236243355895e-05,True,False,False,1.1289219856262207,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8896551724137931,0.8620689655172413,-0.0275862068965517,0.3303787205884876,0.4145066970750894,0.0841279764866018,0.0,Gate rejected: gate_accuracy_delta=-0.027586 <= threshold=0.000000
ibm-employee-performance,/home/crc00006699/zh/tabiclv2/data178/ibm-employee-performance,binclass,1176,236,294,30,2,1.0,2.541842222213745,0.423292875289917,ok,,1176,660,340,176,294,0.1780524402856826,10,4.6125236243355895e-05,True,False,False,0.859734296798706,stratified,A->B/CD: stratified split | CD->C/D: stratified split,1.0,1.0,0.0,0.0060622343225782,0.0061580952981781,9.586097559998156e-05,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
internet_usage,/home/crc00006699/zh/tabiclv2/data178/internet_usage,multiclass,8086,1618,2022,70,46,0.5296735905044511,7.747626304626465,9.4771409034729,ok,,8086,4538,2336,1212,2022,,0,4.6125236243355895e-05,False,False,False,0.652005672454834,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.5132013201320133,,,1.481446454312631,,,0.0,TTT training skipped because n_classes=46 exceeds model max_classes=10
kc1,/home/crc00006699/zh/tabiclv2/data178/kc1,binclass,1687,338,422,21,2,0.8815165876777251,2.8680014610290527,0.4994676113128662,ok,,1687,947,487,253,422,0.177852377295494,10,4.6125236243355895e-05,True,False,False,0.9630749225616456,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8616600790513834,0.8616600790513834,0.0,0.3257110375842562,0.3171873813100494,-0.0085236562742068,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
kropt,/home/crc00006699/zh/tabiclv2/data178/kropt,multiclass,22444,4489,5612,6,18,0.852815395580898,12.308799028396606,23.65768527984619,ok,,22444,12595,6486,3363,5612,,0,4.6125236243355895e-05,False,False,False,0.4075820446014404,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7995837050252751,,,0.5758341087396854,,,0.0,TTT training skipped because n_classes=18 exceeds model max_classes=10
letter,/home/crc00006699/zh/tabiclv2/data178/letter,multiclass,16000,3200,4000,15,26,0.98625,9.140324354171751,15.202966451644896,ok,,16000,8979,4623,2398,4000,,0,4.6125236243355895e-05,False,False,False,0.4294407367706299,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9799833194328608,,,0.0663488773133477,,,0.0,TTT training skipped because n_classes=26 exceeds model max_classes=10
maternal_health_risk,/home/crc00006699/zh/tabiclv2/data178/maternal_health_risk,multiclass,811,163,203,6,3,0.8719211822660099,1.844522714614868,0.3546142578125,ok,,811,455,234,122,203,0.8203601241111755,10,4.6125236243355895e-05,True,False,False,0.7197504043579102,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7459016393442623,0.7377049180327869,-0.0081967213114754,0.5669292161938208,0.5969540339441431,0.0300248177503223,0.0,Gate rejected: gate_accuracy_delta=-0.008197 <= threshold=0.000000
mfeat-karhunen,/home/crc00006699/zh/tabiclv2/data178/mfeat-karhunen,multiclass,1600,320,400,64,10,0.975,3.353325366973877,0.9294543266296388,ok,,1600,898,462,240,400,5.080121991341002e-05,10,4.6125236243355895e-05,True,False,False,1.3922357559204102,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9916666666666668,0.9916666666666668,0.0,0.0551100271133958,0.1002660488938249,0.045156021780429,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
mfeat-zernike,/home/crc00006699/zh/tabiclv2/data178/mfeat-zernike,multiclass,1600,320,400,47,10,0.895,3.1808013916015625,0.7315635681152344,ok,,1600,898,462,240,400,0.2655485868453979,10,4.6125236243355895e-05,True,True,True,1.1211819648742676,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8666666666666667,0.9041666666666668,0.0374999999999999,0.211365642628187,0.2047586629164885,-0.0066069797116984,0.0,Gate passed: gate_accuracy_delta=0.037500 > threshold=0.000000
mobile_c36_oversampling,/home/crc00006699/zh/tabiclv2/data178/mobile_c36_oversampling,binclass,41408,8282,10352,6,2,0.990533230293663,106.53422498703004,22.63877820968628,ok,,41408,23238,11965,6205,10352,0.0265207961201667,10,4.6125236243355895e-05,True,False,False,88.61143517494202,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.990491539081386,0.989685737308622,-0.0008058017727639,0.0287726188329473,0.0287688706808962,-3.748152051053638e-06,0.0,Gate rejected: gate_accuracy_delta=-0.000806 <= threshold=0.000000
national-longitudinal-survey-binary,/home/crc00006699/zh/tabiclv2/data178/national-longitudinal-survey-binary,binclass,3926,786,982,16,2,1.0,3.9951443672180176,1.1437366008758545,ok,,3926,2203,1135,588,982,4.47713682660833e-05,10,4.6125236243355895e-05,True,False,False,2.0029780864715576,stratified,A->B/CD: stratified split | CD->C/D: stratified split,1.0,1.0,0.0,0.0021355544584333,0.0018254231851343,-0.000310131273299,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
one-hundred-plants-shape,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-shape,multiclass,1280,256,320,64,100,0.8,4.369318962097168,3.4771132469177246,ok,,1280,718,370,192,320,,0,4.6125236243355895e-05,False,False,False,0.4075839519500732,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.71875,,,0.9320700004639564,,,0.0,TTT training skipped because n_classes=100 exceeds model max_classes=10
optdigits,/home/crc00006699/zh/tabiclv2/data178/optdigits,multiclass,4496,900,1124,64,10,0.99644128113879,6.704118013381958,2.4150311946868896,ok,,4496,2523,1299,674,1124,0.0005159499123692,10,4.6125236243355895e-05,True,True,True,3.2359273433685303,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9896142433234422,0.9910979228486648,0.0014836795252225,0.050462702066866,0.0684672937926311,0.0180045917257651,0.0,Gate passed: gate_accuracy_delta=0.001484 > threshold=0.000000
pc1,/home/crc00006699/zh/tabiclv2/data178/pc1,binclass,887,178,222,21,2,0.9414414414414416,2.019848585128784,0.5214390754699707,ok,,887,498,256,133,222,0.0009763852576725,10,4.6125236243355895e-05,True,False,False,0.7170743942260742,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9323308270676692,0.9323308270676692,0.0,0.1839341719803191,0.1951283862350268,0.0111942142547077,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
pendigits,/home/crc00006699/zh/tabiclv2/data178/pendigits,multiclass,8793,1759,2199,16,10,0.9972714870395636,9.648487567901611,3.0461738109588623,ok,,8793,4934,2541,1318,2199,0.024571930989623,10,4.6125236243355895e-05,True,False,False,5.843106031417847,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9977238239757208,0.9977238239757208,0.0,0.0060223913554029,0.0063025670519528,0.0002801756965499,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
predict_students_dropout_and_academic_success,/home/crc00006699/zh/tabiclv2/data178/predict_students_dropout_and_academic_success,multiclass,3539,708,885,34,3,0.7604519774011299,4.309725046157837,1.3305678367614746,ok,,3539,1986,1023,530,885,0.2983469367027282,10,4.6125236243355895e-05,True,True,True,2.1396517753601074,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.7396226415094339,0.7471698113207547,0.0075471698113207,0.6100357269203689,0.6238743768764208,0.0138386499560518,0.0,Gate passed: gate_accuracy_delta=0.007547 > threshold=0.000000
ringnorm,/home/crc00006699/zh/tabiclv2/data178/ringnorm,binclass,5920,1184,1480,20,2,0.9797297297297296,5.887049674987793,1.8908312320709229,ok,,5920,3322,1711,887,1480,0.2441321760416031,10,4.6125236243355895e-05,True,True,True,3.392991781234741,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9808342728297632,0.9819616685456596,0.0011273957158962,0.0687532046665856,0.0666948806793964,-0.0020583239871891,0.0,Gate passed: gate_accuracy_delta=0.001127 > threshold=0.000000
segment,/home/crc00006699/zh/tabiclv2/data178/segment,multiclass,1848,370,462,17,7,0.935064935064935,2.2911648750305176,0.5001614093780518,ok,,1848,1037,534,277,462,0.0119988964870572,10,4.6125236243355895e-05,True,False,False,0.9662256240844728,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9205776173285198,0.9205776173285198,0.0,0.1712278184952634,0.2211725012013433,0.0499446827060798,0.0,Gate rejected: gate_accuracy_delta=0.000000 <= threshold=0.000000
shuttle,/home/crc00006699/zh/tabiclv2/data178/shuttle,multiclass,46400,9280,11600,9,7,0.9994827586206896,140.0009365081787,37.636406898498535,ok,,46400,26039,13408,6953,11600,0.0001331245584879,10,4.6125236243355895e-05,True,False,False,110.7367331981659,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9997123543794044,0.9994247087588092,-0.0002876456205953,0.0008404120892872,0.0010323388044204,0.0001919267151331,0.0,Gate rejected: gate_accuracy_delta=-0.000288 <= threshold=0.000000
sports_articles_for_objectivity_analysis,/home/crc00006699/zh/tabiclv2/data178/sports_articles_for_objectivity_analysis,binclass,800,160,200,59,2,0.825,2.265054702758789,0.7682085037231445,ok,,800,449,231,120,200,0.0036821314133703,10,4.6125236243355895e-05,True,True,True,0.8486554622650146,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.8416666666666667,0.85,0.0083333333333333,0.3413160519916507,0.3697126346589072,0.0283965826672564,0.0,Gate passed: gate_accuracy_delta=0.008333 > threshold=0.000000
sylvine,/home/crc00006699/zh/tabiclv2/data178/sylvine,binclass,4099,820,1025,20,2,0.9707317073170731,4.202020883560181,1.2833139896392822,ok,,4099,2300,1185,614,1025,0.6797588467597961,10,4.6125236243355895e-05,True,False,False,2.110735893249512,stratified,A->B/CD: stratified split | CD->C/D: stratified split,0.9543973941368078,0.9511400651465798,-0.003257328990228,0.1227977758964261,0.1221861380714592,-0.0006116378249669,0.0,Gate rejected: gate_accuracy_delta=-0.003257 <= threshold=0.000000
texture,/home/crc00006699/zh/tabiclv2/data178/texture,multiclass,4400,880,1100,40,11,1.0,3.598658561706543,4.073588848114014,ok,,4400,2469,1272,659,1100,,0,4.6125236243355895e-05,False,False,False,0.4047040939331054,stratified,A->B/CD: stratified split | CD->C/D: stratified split,1.0,,,0.0005343436224206,,,0.0,TTT training skipped because n_classes=11 exceeds model max_classes=10
